username,text
G2Jankos,That was banger flash in by Xayah. So many fun games today
G2Jankos,Time to cheer for Perkz. May he lay hands on the trophy 
G2Jankos,"Still hurts we couldn't be there but damn, these were insane finals. Reverse sweep at its best"
G2Jankos,HOLY FUCK MAD IS SO INSANE HAHAHA ARMUUUUUUUT
G2Jankos,Silver scrapes https://t.co/VJXOGqxkBz
G2Jankos,"It's a series after all. Rogue still looks like the better team, I think they'll take it"
G2Jankos,Wanted to stream today but it doesn't look like I'm capable yet. I'll be there tomorrow so you can hit me with all... https://t.co/LlQNwPtbs6
G2Jankos,Kinda crazy to wake up on finals day without being able to attend them after two years  Nonetheless it's going to... https://t.co/saBMvetaQV
G2Jankos,"Got very outperformed. I think we were pretty bad at meta read, but that doesn't excuse my individual performance"
G2Jankos,Mikyyyyy https://t.co/9UliuE8F6K
G2Jankos,@G2esports One day before vacation https://t.co/5mc4cc7LKc
G2Jankos,One day left before final week. Can't wait https://t.co/bChlQhNxTg
G2Jankos,"RT @G2esports: WE FINALLY HAVE OUR OWN MANGA

Read the first #HeroesofRivalry chapter NOW 

https://t.co/TFuGrElglr https://t.co/E7mc7r6UwB"
G2Jankos,"If you miss my stream, then might as well with my Sylas gameplay 
https://t.co/B14AJgxl5Y https://t.co/u3Hj8A2mjB"
G2Jankos,"@flyy90 Don't worry, you'll have plenty of free time to watch anything after I'm done with you guys this weekend "
G2Jankos,Not streaming until we are done with this week of playoffs. Need to focus on our game  I'll be back!
G2Jankos,RT @G2esports: Might be time to bring back Shoeless... @RekklesLoL https://t.co/TwNO9aJI6O
G2Jankos,@Mercury_JC @G2esports @G2Mikyx Miky is such a chad!
G2Jankos,"Playing against (hopefully) two good teams next week. Can't wait, get me on stage already  https://t.co/acyUAcCVNi"
G2Jankos,"Check out my highlights in between LEC games 
https://t.co/LY3KkBIGqZ https://t.co/FvDYlS3jzU"
G2Jankos,Getting shipped to NA after that MAD bo5  https://t.co/SZLW1AY30o
G2Jankos,"Finally, losers bracket power spike "
G2Jankos,"@G2esports Two times I tried, we lost 0-3 "
G2Jankos,"Yesterday I had to get out of bed at 1:30 AM to pick up @G2Mikyx pizza order, as apparently he couldn't hear the do... https://t.co/9NyapGqcA1"
G2Jankos,@KorizonEsports Canyon Nidalee can be my queen 
G2Jankos,HAHAHAHAH NO WAY. WHAT ARE THEY DOING?
G2Jankos,"Imagine we won three games against Fakerdagge, GodGillius and Brokenblade. Have some respect"
G2Jankos,@FostyLoL @CarlosR
G2Jankos,Abbe really didn't deserve to live there. So clean from Selfmade
G2Jankos,Can't wait  I knew that profession would suit me better https://t.co/rh0B2Q9wQ9
G2Jankos,@lolesports I'm sure minions would sprint to block that spear if I'm the Nidalee 
G2Jankos,@G2esports @CAPS_dad @AshleyKang Somehow I've sabotaged three Worlds runs and I'm still part of the team. I think m... https://t.co/DBRFDIyi80
G2Jankos,@AshleyKang I'm agent undercover. That's why at Worlds we always lose to JG diff
G2Jankos,They didn't listen well  https://t.co/Be49efqiYm
G2Jankos,"RT @G2esports: Any 1v1 gods in the #G2ARMY?

While we win playoffs, sign up for RB SoloQ and win alongside us  https://t.co/Yemcmxb3H2 htt..."
G2Jankos,@andrezk1ng @G2esports 
G2Jankos,"They're buffing Kindred 

https://t.co/Lhf4hQe6xo https://t.co/b3DUPYnr7z"
G2Jankos,I couldn't sleep last night so I'm kinda tired. Will skip streaming today and spend time with my boy instead
G2Jankos,"Late night Qiyana before bed 

https://t.co/UT0wWJhmji https://t.co/LlB7VPx1SR"
G2Jankos,Playing against MAD next week https://t.co/sbvZ7w4yku
G2Jankos,We have a series on our hands 
G2Jankos,@C9Perkz I saved it for C9 at MSI
G2Jankos,I lied. We indeed made it a banger 
G2Jankos,@FakeBrandon5 @RekklesLoL @G2Mikyx @G2Wunder @G2Caps @G2GrabbZ @DuffmanLoL @AngelArcherLoL @C9Perkz @CarlosR @yuliexe Happy bday mate 
G2Jankos,So excited to play on stage again 
G2Jankos,It's going to be hard to beat that banger of a BO5 tomorrow #LEC
G2Jankos,Holy what a crazy game. I love it
G2Jankos,@SweetoosLOL @selfmade_LoL @Inspiredlol @trymbilol @WooliteLoL @Jactroll @Cinkroflol @Agresivolol @sinmivak @pukistyle_ Najlepszego :)
G2Jankos,@KingslayerLEC @G2esports @G2Mikyx @C9Perkz @RekklesLoL @kobbe @G2GrabbZ 
G2Jankos,I know bby &lt;3 @C9Perkz https://t.co/qHBM5awsa5
G2Jankos,@LEC https://t.co/60FWW8auhg
G2Jankos,@DBlackjack21 https://t.co/V1SVBs1Xks
G2Jankos,Well... Shit  https://t.co/KDbm8Hgt8z
G2Jankos,"More stream highlights if you are addicted !
https://t.co/ndBAxBIJZ7 https://t.co/9M31sSrEzg"
G2Jankos,"RT @AshleyKang: @LEC Dear God I promise to be a better person tomorrow and take life more seriously

But not yet https://t.co/GeCdYSRAL4"
G2Jankos,@noway4u_sir Don't tell Miky please 
G2Jankos,@LEC Well... shit https://t.co/331iP7tLSD
G2Jankos,@KingslayerLEC @Aatroxcarry @G2esports @G2GrabbZ @G2Mikyx @G2Caps @G2Wunder @RekklesLoL @sjokz @endercasts @Caedrel... https://t.co/FM9ljZ7ne9
G2Jankos,@sonjuskaw @G2Mikyx Pog!
G2Jankos,RT @kostiians: The Lee Sin we all deserve! Maybe Sett and Nidalee versions? #G2ARMY #g2 #lol @G2Jankos https://t.co/sEcBlGIr0s
G2Jankos,@kostiians Thank you very much!
G2Jankos,I'm a snitch  https://t.co/kB1GsLjZfc
G2Jankos,"RT @G2esports: #G2ARMY = Faker, confirmed by @G2Jankos 

EU's best is here to react to YOUR plays, presented by @LenovoLegion! https://t.c..."
G2Jankos,@tottenhamfan231 I like it! Thank you 
G2Jankos,RT @G2esports: Successfully inted draft  https://t.co/8FLe2nmwYW
G2Jankos,@strav2k1 Prawda! Dziekuje 
G2Jankos,"My review of playoff patch notes is out 

https://t.co/WuTmSS8pYm https://t.co/0yPQWsQUdf"
G2Jankos,Honestly I wish I started watching Jankos earlier. His streams have singlehandedly made me a G2 fan. Idk what it is... https://t.co/LJfhSFj8q7
G2Jankos,"Since I'm not streaming yet, go ahead and enjoy my Talon JG 
https://t.co/OHnIczaCUe https://t.co/T0lHLJf27R"
G2Jankos,From hero to zero really fast 
G2Jankos,@Rover453 @sjokz @G2esports @G2Mikyx @G2GrabbZ @G2Caps @G2Wunder @RekklesLoL Happy bday from me and Miky 
G2Jankos,"???? That hunk of a man, Mikyx, is an e-sports player?? Unbelievable. He could be a freaking model. Or a pro footba... https://t.co/OEZCRkOGRi"
G2Jankos,I had a dream tonight that I was playing Reksai and inting so hard my team didn't want to talk to me after. Good th... https://t.co/PFCKdvq8t0
G2Jankos,Imagine that I'm inting on Reksai and Udyr so my team begs me to play Nidalee again 5Head
G2Jankos,Everything is going as planned 
G2Jankos,RGE lost and that means we can int another game. That makes me so happy  #LEC
G2Jankos,"I had such a nice dream  Good morning  I changed my mind, we are going 15-3 to uphold our tradition"
G2Jankos,Aiming for that juicy 13-5 
G2Jankos,"I love checking twitter notifications just to see myself being tagged in ""Jankos missing spear"" screenshots everyday "
G2Jankos,@G2esports Where are my Nidalee games
G2Jankos,RT @G2esports: Haaah Ricky! https://t.co/MpkSVL8Vqg
G2Jankos,Wanted to stream but login is down. Maybe I can do a bit later 
G2Jankos,"Miky doing me Sadge like always. Another funny stream moments &gt;&gt;

https://t.co/wGsjirg0RZ https://t.co/8sAGjFGhES"
G2Jankos,"Single btw
.
.
.
@G2Mikyx "
G2Jankos,RT @G2esports: Bruh... @G2Jankos https://t.co/gwoSfLJVQH
G2Jankos,That game was so giga lost from JG perspective. I guess my role doesn't matter 
G2Jankos,@heyimfionaa @G2Caps @G2Wunder @G2Mikyx @RekklesLoL @G2GrabbZ @selfmade_LoL @G2esports @DuffmanLoL @AngelArcherLoL... https://t.co/oB6IOZUr01
G2Jankos,I love dying for my midlaner And I get the KEKW treatment after? 
G2Jankos,"My team would hate me if I'd pick that on stage 

https://t.co/8H4sRzsbOl https://t.co/JiIk6EDX7Y"
G2Jankos,@AshleyKang @endercasts I don't mind! I think it's funny personally  Everyone knows I'm the best after all... right???? 
G2Jankos,I think saying that my spear accuracy was more than 1% this game would be  a happy overestimation
G2Jankos,@Aom_Horan @WadidXD Happy bday 
G2Jankos,This is the one where we drive off to Berlin without Grabs as he's too big of an embarrassment https://t.co/5yGbwsuknK
G2Jankos, https://t.co/ugRljhJwmf
G2Jankos,@Raverd_EU @G2esports @LEC @G2Wunder @G2Caps @G2Mikyx @RekklesLoL Happy birthday 
G2Jankos,RT @G2esports: .@G2Caps read them like an open book  https://t.co/6XH18hYCtK
G2Jankos,@DanielDrakos I'm sorry to disappoint you but we are not making finals this year 
G2Jankos,My thought of the day after watching Caps stream. Sadge https://t.co/S886SN2wGu
G2Jankos,"This chair improved my hitrate to almost 40%! 
https://t.co/AykvAQ7hg0 @secretlabchairs https://t.co/Y7cjlrh2Tg"
G2Jankos,"Patch review is out! Sejuani buffs 

https://t.co/BDYjm0eDD4 https://t.co/mQTu1EyKJu"
G2Jankos,"RT @SpadesOfNine: .@G2Mikyx @G2Jankos 
You can't tell me this hasn't happened yet https://t.co/5msL2B0vzA"
G2Jankos,@SpadesOfNine @G2Mikyx But Mikyyyy!! 
G2Jankos,@HeyMunchables @DagdaCasts DMs!
G2Jankos,"RT @Alia_Kido: The true King of the Jungle!!
A quick drawing of @G2Jankos x Nidalee while working on Jhin's G2 Skin. 
Good luck on the matc..."
G2Jankos,@Alia_Kido @G2esports @CarlosR Thank you 
G2Jankos,"New funny moments are out! 
https://t.co/d5f8deYDAW https://t.co/DLFFW714Sw"
G2Jankos,I was really unleashed 
G2Jankos,@G2esports So why I couldn't stream on Tuesday and Wednesday? 
G2Jankos,Support is balanced role. JG still useless farming for late game 
G2Jankos, https://t.co/Kjb2Pzdax1
G2Jankos,Yesterday was 3 ice creams kind of day. Today might be a burger kind of day  Losing soloQ is fun
G2Jankos,Internet not good enough for streaming again. I'll try to stream from the office tomorrow 
G2Jankos,RT @G2esports: Is support actually broken or is it just @G2Mikyx? https://t.co/FNh09qdDFE
G2Jankos,@Quickshot @G2esports @FNATIC Wtf! Their jungler has to be smurfing on the map
G2Jankos,@RiotVedius https://t.co/7llRTeFJ7V
G2Jankos,"Can't stream today, internet is trolling. See you tomorrow https://t.co/JRPMLxsvKM"
G2Jankos,@Fuyukki99 @G2esports @G2Wunder @G2Caps @RekklesLoL @G2Mikyx @CarlosR @DanielDrakos @RiotVedius @MedicCasts Stay safe!
G2Jankos,"Showing off my Viego skills ( They were not very high KEKW)
https://t.co/Tito0GtvzX https://t.co/1DK7Fc97bt"
G2Jankos,@sntgtlr Happy bday bro
G2Jankos,RT @G2Mikyx: https://t.co/kbwy6e1KdN @adidas https://t.co/I7v2NzMW5Y
G2Jankos,@smutnyadam @CarlosR @Aatroxcarry @G2esports @G2GrabbZ @RekklesLoL @G2Caps @Drututt @FreezeLoL @Carzzylol... https://t.co/BMJfng27bu
G2Jankos,"I feel like TL is really making it personal against Impact. Top die, lol"
G2Jankos,@G2esports @ziminaite ?
G2Jankos,I didn't really have to zone spear the Leona botlane lvl 5 but besides that was good 
G2Jankos,"@GiliusLoL Today, I'll remind you of good old times  https://t.co/JzG0i4jC9P"
G2Jankos,https://t.co/WylsUbyJ1H https://t.co/GURfUl3jAP
G2Jankos,I ate too much food and can't sleep cuz of that  Gonna be a great day tomorrow 
G2Jankos,My tank gameplay is so washed. At least @G2Caps is still good at stealing my jungle camps 
G2Jankos,G2 lost to this 
G2Jankos,@endercasts MFW other jungler wants to play with @G2Mikyx 
G2Jankos,@endercasts Nidalee in 2/3 into zoning spears 
G2Jankos,I woke up in the mood to int. Kinda unlucky today is LEC 
G2Jankos,@PlayRuneterra League of legends anime when?
G2Jankos,"Had a lot of fun driving it down with @BMWEsports, can't wait for you guys to watch the first episode ... https://t.co/yMyA1wHwKk"
G2Jankos,"Funny moments from the stream. Before I got banned 
https://t.co/wDrTp1pCBE https://t.co/ToHQLaEj8u"
G2Jankos,@Quickshot @G2Mikyx is dirty every game and I don't complain 
G2Jankos,"Jungle XP changes from my perspective 
https://t.co/HcA30ofzks https://t.co/T9NAK4yHUy"
G2Jankos,Banned for 24h. I'll be back on Thursday  Reformed of course https://t.co/3t5oLdJYdI
G2Jankos,So apparently I'm going to NA next year. But I thought you guys liked my Nidalee spears 
G2Jankos,RT @G2esports: .@G2Jankos takes down @G2GrabbZ and we go 2-0. Coincidence? https://t.co/jDuDnRIfdv
G2Jankos,@LEC @Kia_Worldwide 
G2Jankos,@elobombr @G2esports Thank you 
G2Jankos,I'm laying on the same couch as @G2Mikyx and it's Valentine's today. I feel so blessed 
G2Jankos,@AngelArcherLoL ? The 29 spears were just zoning spears... My accuracy is 100%
G2Jankos,The losers of this game are FNC and XL KEKW
G2Jankos,Pause got me like  https://t.co/1UWWFZg0g1
G2Jankos,Banger of a game. I think @G2Wunder got dizzy after I dropped my bomb in champ select 
G2Jankos,@G2esports It's not even a league of legends meme. Fk off people 
G2Jankos,@DuffmanLoL It doesn't help that you posted it after scrimms 
G2Jankos,Rekkles is single  https://t.co/AKoL2mAyqD
G2Jankos,"RT @Alia_Kido: I'm pretty sure this is what happenned in the last @G2Jankos 's stream. 
I don't know why I did this but @G2Mikyx being a ca..."
G2Jankos,"RT @G2esports: ""Have you tried turning it off and on again?"" - @G2Caps https://t.co/NpcgARrEa2"
G2Jankos,"RT @G2esports: Clean room, clean plays 

Presented by @LogitechGesport https://t.co/JCObLUVFjN"
G2Jankos,@G2esports @CarlosR @BMWEsports No mercy to people that make fun of my Nidalee 
G2Jankos,Hey @G2Mikyx  https://t.co/gAwvJFXw7Y
G2Jankos,@seemlsArt Thank you for this one too 
G2Jankos,@seemlsArt Thank you 
G2Jankos,"Funny stream moments are out 
https://t.co/hQUCjhXk1z https://t.co/EVoz06t2m9"
G2Jankos,@poisylol @jijiyenlul @G2esports @G2Mikyx @G2Wunder @G2Caps @Larssen00 @Hanssama @C9Perkz @OromeLoL @EXCEL @Rogue... https://t.co/Y8oS3wBckb
G2Jankos,It's snowing for the past two days. Total Pog https://t.co/PtmLLnxT4S
G2Jankos,"Disgusting game, disgusting performance"
G2Jankos,"I've tried to explain why Udyr became meta and how you can use it in soloQ without inting like me on stage 
https://t.co/KwOouxY9gW"
G2Jankos,"Miky refused to go grocery shopping with me, so I told him this is main mini-map for today. Good luck @G2Mikyx... https://t.co/ZUHZj3yfpz"
G2Jankos,https://t.co/Y1V2QhWAVl
G2Jankos,"But I Q'd while out of vision, ok?? Is my branding missing Q on every champion now?  https://t.co/5UcnzyG7Dz"
G2Jankos,"&gt;farm whole game
&gt;die twice
&gt;??
&gt;Profit"
G2Jankos,"After re-viewing some of this week scrims, I came to a conclusion that we are actually so goddamn dirty my eyes got... https://t.co/nvDZnNB2bV"
G2Jankos,@ziminaite @G2esports @G2Mikyx 
G2Jankos,@G2esports But... what about me ? 
G2Jankos,.@G2GrabbZ I think the reason why we lost against S04 last weekend is because of OUR play and not YOUR draft. I'm v... https://t.co/EU1CEmcIYt
G2Jankos,RT @G2esports: Now you know why we always run it down  https://t.co/gCcpK1NAYS
G2Jankos,My thoughts on the newest patch https://t.co/dMlzTqRgr8 https://t.co/IBPpy6wzJc
G2Jankos,"@LEC @BrokenBlade @LogitechG This Graves is so bad, lol. Nice E usage"
G2Jankos,"Another stream highlights 
https://t.co/981hi3s6aH https://t.co/B78y7dkY2y"
G2Jankos,@TeamLiquidLoL Woops https://t.co/ETASlmR7Kn
G2Jankos,@Cloud9 
G2Jankos,SILVER SCRAPESS https://t.co/pfZtiZ5BTD
G2Jankos,Oh shiiiiiiit
G2Jankos,@Cloud9 I'll send my energy but then make sure Blaber doesn't pick Nidalee  It might get affected by my energy
G2Jankos,@TeamLiquidLoL Ok 
G2Jankos,Is it time for another reverse sweep?
G2Jankos,This one is as well still accurate https://t.co/PkNxeiYABR
G2Jankos,It's still accurate https://t.co/Tvz2XVru66
G2Jankos,RT @MastercardPL: Celebrate #WOSP2021 Grand Finale today and help us raise money to buy medical equipment for paediatric otorhinolaryngolog...
G2Jankos,There's always next split to go 18-0 in. If @Rogue lasts until week 4 we can ruin it for them too 
G2Jankos,Savage @G2Wunder @GiliusLoL https://t.co/54JQC8S7G8
G2Jankos,Fearless 
G2Jankos,@odinsonchris1 @RekklesLoL @G2Caps @G2Mikyx @G2Wunder @G2esports @C9Perkz @Josedeodo @CarlosR Happy bday from my boy and me @G2Mikyx 
G2Jankos,@KianSpies @G2esports @CarlosR @G2Caps @G2Wunder @RekklesLoL @G2Mikyx @G2GrabbZ @DuffmanLoL @AngelArcherLoL... https://t.co/d82iIjVmnx
G2Jankos,@AlinBortolini @razvan15_tatu @G2NiKo @G2kennyS @G2huNter @G2nexa @G2AMANEK @G2esports @CarlosR @AngelArcherLoL... https://t.co/EbuiNStDq9
G2Jankos,@Efe04276156 @Carzzylol @Humanoidlol @BrokenBlade @armutlol @closerlol @Nisqy @JaponeLoL @BoluluLol Happy bday! And... https://t.co/mRehL8LLS7
G2Jankos,@G2Mikyx Miky you are so talented. Not only greatest support alive but also look at your piano skills 
G2Jankos,RT @G2esports: .@G2Jankos is a  https://t.co/Hfj5IknAlz
G2Jankos,But clownign  is all I know  https://t.co/PSRvLG4MHY
G2Jankos,@GiliusLoL Lillia will stay open as well. Maybe we can have a battle of legends 
G2Jankos,My lethality Lee sin smurf  I might have to pull it out during LEC this week https://t.co/oILLrwAKtu
G2Jankos,@XShiGieR @G2Patitek @Mixwell @CarlosR @G2Mikyx @C9Perkz @DanielDrakos @AshleyKang @IWDominateLoL @Vanderlol Happy... https://t.co/bRfjm2YtRX
G2Jankos,Sometimes you just gotta tank the hook if no one else is willing too  So happy with the 3-0 start 
G2Jankos,@marjumochi HAHAH
G2Jankos,"""Maybe if you are lucky, Jankos will pick Nidalee""

Ah yes... "
G2Jankos,I'm for sure not going deathless two games in a row wtf 
G2Jankos,I woke up late so I won't take any naps. Need to end the week with that pretty 3-0 
G2Jankos,Farming for late game after my nap 
G2Jankos,Nap before the game 
G2Jankos,@HeyMunchables @karonmoser @G2GrabbZ 
G2Jankos,Since the graphic didn't show  https://t.co/rHphDMQxWt
G2Jankos,"Another one of stream highlights 

https://t.co/mKJXFhX1gk"
G2Jankos,@_romantyzm_ @CzekoladLol @WooliteLoL @Jactroll @ShlatanLoL @Agresivolol @selfmade_LoL @Vanderlol @Inspired_jng... https://t.co/wzPXpA9Qji
G2Jankos,@C9Perkz I took lessons from your Yone game but I still feel short
G2Jankos,Good start of the season. Im for sure going deathless next game 
G2Jankos,Finally I can make some points https://t.co/C4BoivG6gK
G2Jankos,@G2esports But that's our highest chance of winning...
G2Jankos,"Finally LEC is back. Playing soon, I might go deathless but no promises "
G2Jankos,LEC tomorrow. Goodnight ppl. Time to smurf came once again 
G2Jankos,Grabzz  https://t.co/5ibzl8oDVT
G2Jankos,"Couple more years of working out and I'll be chad Jankos 

Thank you for the art! @lavionartz https://t.co/rCmBk1xoUr"
G2Jankos,I'll become a demon slayer  https://t.co/l5DQH0qFYr
G2Jankos,@KirschkeJan @sjokz @Quickshot @MedicCasts @RiotVedius @RekklesLoL @selfmade_LoL @DanielDrakos @LSXYZ9 @YamatoMebdi... https://t.co/LLozFCBbom
G2Jankos,@haydellis Ty! 
G2Jankos,"Well shit, time to go to bed "
G2Jankos,Holy mother of int
G2Jankos,After watching this game between TSM and 100T I'm sure that @C9Perkz  is going to 1v9 so hard
G2Jankos,"Flexing my 2021 jersey  Get yours at
https://t.co/XM06kbbqhA https://t.co/TC9NeGaDlR"
G2Jankos,@dyrusazekiel @G2esports @G2Mikyx @G2Wunder @G2Caps @G2GrabbZ @P1noyLoL @RekklesLoL Happy bday from me and my boy @G2Mikyx 
G2Jankos,Wait??? 0:59?? https://t.co/R3ppag9IaU
G2Jankos,Sejuani is meta in LPL? Oh no https://t.co/AK9g1whQNi
G2Jankos,@C9Perkz I'll stay up until 2AM just for this
G2Jankos,"RT @G2esports: It is 14.01.2021 

LETS GO! https://t.co/AM4QN3052u"
G2Jankos,@ziminaite @G2esports @BMWEsports @G2GrabbZ Unfortunately some people weren't fine with leaving him in the middle of the forest
G2Jankos,Finally back in Berlin. Content piece from @G2esports and @BMWEsports is gonna be insane. And I didn't die 
G2Jankos,RT @CarlosR: Gaming community pls help me reach @TomHolland1996
G2Jankos,@CarlosR @G2esports @G2simracing @n1lyn @G2GrabbZ @g2shop_support I guess I'm not braking next time ur in front of me 
G2Jankos,I didn't want to leak so I'm late 
G2Jankos,https://t.co/Bv5BV3zayo
G2Jankos,@AezSama @sjokz @Carzzylol @Humanoidlol @BrokenBlade @armutlol @closerlol @Nisqy Happy bday!
G2Jankos,@KiiroNelle @G2Caps @G2Wunder @G2Mikyx @RekklesLoL @G2esports Happy bday! From me and @G2Mikyx 
G2Jankos,RT @G2esports: What could go wrong? @LogitechGesport https://t.co/vlP7p0TPqX
G2Jankos,@Martin50613 @Wardiansupp @Coach_Scarface @BloopGG @jaimemellado_ @ToadAmarillo @inyustificado @Appleedii @noa_pls... https://t.co/JMjQ4JJakj
G2Jankos,Well I didn't lie. Not losing a single game today since I won't play a single game. At least I can stream whole day... https://t.co/SfBKP3WH94
G2Jankos,I'll not lose a single game tomorrow
G2Jankos,@QrowDooks @G2esports @Froskurinn @MedicCasts @RiotVedius @sjokz @G2Mikyx @C9Perkz @G2Wunder @G2Caps @RekklesLoL... https://t.co/1yo5BaOhRO
G2Jankos,"Late night stream highlights 

https://t.co/t0kllkEbPI"
G2Jankos,@C9Perkz Don't worry team is getting inted as usual
G2Jankos,"I took two days off. Don't worry, I'll be back tomorrow for streaming right after our team practice  I'll get the... https://t.co/GJYcRpQLV5"
G2Jankos,"Dear diary,
Today was the first day in the gaming house, and I already got to see Rekkles shirtless. First days of 2021 are going great "
G2Jankos,"Since I'm not streaming today, you can enjoy my Gragas gameplay instead 

https://t.co/xjPSrhHcO7"
G2Jankos,Unfortunately I have to announce that I safely arrived in Berlin and currently am with the boys. That means G2 won'... https://t.co/GiJxQg1PIt
G2Jankos,Time to go back to Berlin and join the boys  https://t.co/kTbFiKOY71
