username,text,cleaned_text
BadAstronomer,"Holy wow. A lawsuit against Colorado GOP Rep. Doug Lamborn by an ex-aide is completely wacko, yet given today's GOP... https://t.co/zH1cN34QfX",holy wow a lawsuit against colorado gop rep doug lamborn by an ex aide is completely wacko yet given todays gop
BadAstronomer,"@MollyJongFast I've been tweeting about Venus so much tonight I read that in my head as ""meen-us"". #seriously",ive been tweeting about venus so much tonight i read that in my head as meen us
BadAstronomer,@skiskamp @mmasnick Nothing on https://t.co/d4d3a2WFYs.,nothing on 
BadAstronomer,@GeoffCorr That's framed very well.,thats framed very well
BadAstronomer,@PaulQuade2 Oh neat. Spotting scope?,oh neat spotting scope
BadAstronomer,@medic2216 Pretty good!,pretty good
BadAstronomer,"@petersagal Damn. I'm so sorry, Peter.",damn im so sorry peter
BadAstronomer,"@TraceDeemter Yeah, if we lived closer to the foothills our view would be terrible.",yeah if we lived closer to the foothills our view would be terrible
BadAstronomer,@RobertStJean You're welcome!,youre welcome
BadAstronomer,"@obnoxiousastro @ProfSaraSeager Oh, love the Earthshine! And hi Sara. :)",oh love the earthshine and hi sara
BadAstronomer,@Tridair Nice! Glad to help.,nice glad to help
BadAstronomer,"Check it: The Moon, Mercury just to its lower right, and Venus lower yet. Lovely! https://t.co/15kacYSe9U",check it the moon mercury just to its lower right and venus lower yet lovely
BadAstronomer,@FrancisPicotte Wow!,wow
BadAstronomer,@Rgrechman Nice.,nice
BadAstronomer,Also yes of course it's cloudy here.,also yes of course its cloudy here
BadAstronomer,"@medic2216 Ooo, I can just see Mercury above the Moon there. Cool!",ooo i can just see mercury above the moon there cool
BadAstronomer,@PlanetCynthia @jessphoenix2018 @albinokid I hope it works!,i hope it works
BadAstronomer,If you have a clear sky tonight you can look for Mercury! This shows the sky shortly after sunset. Venus is low to... https://t.co/Qjn5fNINMP,if you have a clear sky tonight you can look for mercury this shows the sky shortly after sunset venus is low to
BadAstronomer,Jessie is all kinds of cool. https://t.co/NWmVu5uru6,jessie is all kinds of cool
BadAstronomer,"@martinkroeger And this is where she got the line from.

https://t.co/bjjZPM94G7",and this is where she got the line from
BadAstronomer,"@JHGRedekop And this is where she got the line from.

https://t.co/bjjZPM94G7",and this is where she got the line from
BadAstronomer,"@JamesSACorey I don't think these folks understand what ""politics"" means.",i dont think these folks understand what politics means
BadAstronomer,@hbhammel I like how you can see the shadow of the moon itself on the water.,i like how you can see the shadow of the moon itself on the water
BadAstronomer,I wish more Dems would flatly and specifically call out the torrent of garbage coming out of the GOP. Don't sugar c... https://t.co/YLtfmh1XJC,i wish more dems would flatly and specifically call out the torrent of garbage coming out of the gop dont sugar c
BadAstronomer,"N I C E 

And whaddya know, science works. https://t.co/dQrKa5khVh",n i c e and whaddya know science works
BadAstronomer,"There's an old joke in astronomy that if you want it to rain, buy a telescope.

My nose decided yesterday to break... https://t.co/Lkferai0gG",theres an old joke in astronomy that if you want it to rain buy a telescopemy nose decided yesterday to break
BadAstronomer,"Venus hiding in the branches (""It's in the trees! It's coming!"") last night. Can you see it? I centered it. Venus g... https://t.co/xMpqS5X8pw",venus hiding in the branches its in the trees its coming last night can you see it i centered it venus g
BadAstronomer,@elakdawalla YAY!,yay
BadAstronomer,"Chuck speaks truth.

And I'll add that right-wing bad faith actors who say ""Wow, you liberals just can't quit lockd... https://t.co/yfHEPGghXS",chuck speaks truthand ill add that right wing bad faith actors who say wow you liberals just cant quit lockd
BadAstronomer,"Innocent or guilty, Gaetz should step down from the committee. Either way it's a massive conflict of interest. But... https://t.co/fUcr8rbqMP",innocent or guilty gaetz should step down from the committee either way its a massive conflict of interest but
BadAstronomer,@jessphoenix2018 @albinokid We're trying to grow a Gravenstein tree. I'm doubtful but it was cheap and the payoff h... https://t.co/k44DK6GioW,were trying to grow a gravenstein tree im doubtful but it was cheap and the payoff h
BadAstronomer,"Also: Cool pix of warped galaxies!

Thursday issues are for paid subscribers, who I hear get *twice* as many issues... https://t.co/RUoyYGBMe2",also cool pix of warped galaxiesthursday issues are for paid subscribers who i hear get *twice* as many issues
BadAstronomer,"James Webb Space Telescope unfolds its golden mirrors one last time before launch. 

https://t.co/tpnZr5ujnn

[Paid subscribers only]",james webb space telescope unfolds its golden mirrors one last time before launch paid subscribers only
BadAstronomer,"@CoolVapeDad @KHayhoe This misses a HUGE point: The companies need to clean up their act, and they CAN clean up the... https://t.co/npgrfaD49z",this misses a huge point the companies need to clean up their act and they can clean up the
BadAstronomer,"Personal responsibility is fine, but remember that a handful of companies are creating the vast, vast majority of g... https://t.co/tiiLpxZvr0",personal responsibility is fine but remember that a handful of companies are creating the vast vast majority of g
BadAstronomer,@scottbails13 :) https://t.co/KkdPJKiC36,
BadAstronomer,"@SamPatue Cinnamon caramel.

https://t.co/KkdPJKiC36",cinnamon caramel
BadAstronomer,"One of the all-time greatest and original critical thinking songs. 

When you believe in things
That you don't unde... https://t.co/HPlogHL73x",one of the all time greatest and original critical thinking songs when you believe in thingsthat you dont unde
BadAstronomer,5/5 I'll note this idea may not be the entire explanation; it's a working hypothesis. But the point it scientists a... https://t.co/3Q2TRtyaxK, 5 ill note this idea may not be the entire explanation its a working hypothesis but the point it scientists a
BadAstronomer,"4/ Also as Mars spins the Coriolis effect takes control, and the wind blows to the southwest instead of south. That... https://t.co/RjCjCktIKx",  also as mars spins the coriolis effect takes control and the wind blows to the southwest instead of south that
BadAstronomer,"3/ Images from orbit support that idea. This *incredible* image is from the HiRISE camera on MRO, and you can see t... https://t.co/VXc9Eo2MRf",  images from orbit support that idea this *incredible* image is from the hirise camera on mro and you can see t
BadAstronomer,"2/ Winds blow down from the pole to lower latitudes, and it was thought that they carved the spiral pattern by blow... https://t.co/I7xMECf2b5",  winds blow down from the pole to lower latitudes and it was thought that they carved the spiral pattern by blow
BadAstronomer,"It's one of the largest coherent structures in the solar system, and it's bizarre. It's not clear what created this... https://t.co/sYWn2ecphy",its one of the largest coherent structures in the solar system and its bizarre its not clear what created this
BadAstronomer,The RSLC is like if Poe's Law had a Twitter account. https://t.co/2JXO3jPuPg,the rslc is like if poes law had a twitter account
BadAstronomer,"@albinokid @jessphoenix2018 No Gravenstein? See, this is why astrology is BS.",no gravenstein see this is why astrology is bs
BadAstronomer,@stellerarts Did you see the new infrared photo of Jupiter from Gemini?,did you see the new infrared photo of jupiter from gemini
BadAstronomer,"@aussiastronomer @AstroKatie @crosstrainor I don't write either formal or business casual emails, so I sign mine wi... https://t.co/ugCIPcJGrU",i dont write either formal or business casual emails so i sign mine wi
BadAstronomer,@pattonoswalt @sesamestreet All is nothing,all is nothing
BadAstronomer,@SeanOrleans Acceptable.,acceptable
BadAstronomer,We had a fully vaccinated date night tonight (first in well over a year) and we went to a place with this out front... https://t.co/FBokUnsIrC,we had a fully vaccinated date night tonight first in well over a year and we went to a place with this out front
BadAstronomer,This is a real photo. https://t.co/KUlaHSXVta,this is a real photo
BadAstronomer,"@SpaceSciSteph @drkiki I was accused of being a lizard person back in 2000 or so, in the heyday of Planet X.",i was accused of being a lizard person back in or so in the heyday of planet x
BadAstronomer,@JamesSACorey CANCEL COUTURE,cancel couture
BadAstronomer,"@drkiki Huh! I almost talk about this, either, because it makes my soul hurt. I think about it sometimes, though. I... https://t.co/7HSg56itkB",huh i almost talk about this either because it makes my soul hurt i think about it sometimes though i
BadAstronomer,"Here's how. My story:

https://t.co/DzeTMm5eM7",heres how my story
BadAstronomer,@TheSciBabe @jwcph More to the point I don't use FB any more. :),more to the point i dont use fb any more
BadAstronomer,"BTW

DELETE YOUR FACEBOOK ACCOUNT

https://t.co/WYU5heXc5G",btwdelete your facebook account
BadAstronomer,"@planet4589 Oh dang, I remember seeing that! But it's been way too long for me to remember.",oh dang i remember seeing that but its been way too long for me to remember
BadAstronomer,@hmbark Check the wavelengths. I'd expect nitrogen and oxygen to bestrongest..,check the wavelengths id expect nitrogen and oxygen to bestrongest
BadAstronomer,Psychlo https://t.co/WiCrPupYXW,psychlo
BadAstronomer,Feels like the Venn diagram of the folks who are hoarding gasoline and the folks who do geneder reveals has a decen... https://t.co/1L7EjCJpFY,feels like the venn diagram of the folks who are hoarding gasoline and the folks who do geneder reveals has a decen
BadAstronomer,"Does understanding of neutrinos

... fly right through you? 

Watch #HowTheUniverseWorks tonight to understand them!... https://t.co/sS0veVgQ4z",does understanding of neutrinos fly right through you watch tonight to understand them
BadAstronomer,"All lies, all the time. https://t.co/mnhHDg9W16",all lies all the time
BadAstronomer,@NASAEarth @NASA @GLOBEProgram Go with the phloem,go with the phloem
BadAstronomer,"Hey folks at high latitudes where it's already dark (UK, Europe, etc): Look out for aurorae tonight! The Earth just... https://t.co/bmeAFxU6I8",hey folks at high latitudes where its already dark uk europe etc look out for aurorae tonight the earth just
BadAstronomer,"Samantha is terrific. And if she's telling you to apply to be an astronaut, well, you should listen. https://t.co/lDhG0HyBLr",samantha is terrific and if shes telling you to apply to be an astronaut well you should listen
BadAstronomer,"@tweetsoutloud @JamesSACorey No man is an island, but urination.",no man is an island but urination
BadAstronomer,@Datan0de Only if quantum black holes exist.,only if quantum black holes exist
BadAstronomer,"These images were taken by Gemini and Hubble telescopes, looking at Jupiter at the same time @NASAJuno passed *very... https://t.co/BKAefZJk0i",these images were taken by gemini and hubble telescopes looking at jupiter at the same time passed *very
BadAstronomer,"BTW:

ALSO JUPITER

https://t.co/ys70nDChmc https://t.co/E1biokNdQc",btwalso jupiter
BadAstronomer,"J U P I T E R

Ye gods, Jupiter

https://t.co/ys70nDChmc",j u p i t e rye gods jupiter
BadAstronomer,"OK little apple trees, let's get it right this year. 

We've had late hard freezes or high winds kill off the apple... https://t.co/i7VdkZxh1n",ok little apple trees lets get it right this year weve had late hard freezes or high winds kill off the apple
BadAstronomer,@starstrickenSF Best I can do https://t.co/rX8cwcG2z0,best i can do
BadAstronomer,@sethasfishman ,
BadAstronomer,"@sethasfishman @CharlesSoule @pdjeliclark I really wanted from end this with ""... Amazing Larry?!!"" and now I regret it.",i really wanted from end this with  amazing larry and now i regret it
BadAstronomer,@AnomalousMuffin https://t.co/jmDjHgjyvB,
BadAstronomer,@sethasfishman @CharlesSoule @pdjeliclark Well I hope you brought enough for everyone,well i hope you brought enough for everyone
BadAstronomer,@jamezmarvin Literally one of my favorite movies.,literally one of my favorite movies
BadAstronomer,"@Abercich Erosion occurs on Mars, just verrrrrrry slowly.",erosion occurs on mars just verrrrrrry slowly
BadAstronomer,@sethasfishman Noted.,noted
BadAstronomer,@jamezmarvin You've gotta be /_=[x%*!(&amp; kidding me.,youve gotta be  _=x*&amp kidding me
BadAstronomer,@sethasfishman Wait. Cake?,wait cake
BadAstronomer,@AstroKatie @MalwareTechBlog Did they try unplugging the pipeline and plugging it back in again?,did they try unplugging the pipeline and plugging it back in again
BadAstronomer,"Hmmm. This might explain that rock. There's a hill covered in scree nearby.

https://t.co/xdf71uWpgg https://t.co/I1lExRxZ9R",hmmm this might explain that rock theres a hill covered in scree nearby
BadAstronomer,"@Dropbear67 I swear like a sailor. Just not generally in public, for reasons.",i swear like a sailor just not generally in public for reasons
BadAstronomer,"Schadenfreude^

Now if we can just get them tried as a domestic terrorist organization. https://t.co/6H0wMQRNkY",schadenfreude^now if we can just get them tried as a domestic terrorist organization
BadAstronomer,[I don't usually RT tweets with swearing but wut] https://t.co/Z9KsLEavrV,i dont usually rt tweets with swearing but wut
BadAstronomer,"What the actual WHAT

This must be due to some surface-level wind erosion, but that the actual what https://t.co/PBv5FCIXaF",what the actual whatthis must be due to some surface level wind erosion but that the actual what
BadAstronomer,@davidvinzant Oh that's cool. Thanks!,oh thats cool thanks
BadAstronomer,"@JarodGouldie Ah, nice catch!",ah nice catch
BadAstronomer,"Gov. Ducey just signed this into law.

The GOP is anti-democracy. Plain and simple. https://t.co/SJHf47YeD6",gov ducey just signed this into lawthe gop is anti democracy plain and simple
BadAstronomer,RT @attackerman: Spend a while signing a batch of documents and it becomes conspicuous how you never quite sign your name the same way twic..., spend a while signing a batch of documents and it becomes conspicuous how you never quite sign your name the same way twic
BadAstronomer,@DavidBlue Check the comment I just left and you're welcome for the catchphrase.,check the comment i just left and youre welcome for the catchphrase
BadAstronomer,@JarodGouldie That would make sense! But I didn't see it in the original paper or in the documentation for it anywhere.,that would make sense but i didnt see it in the original paper or in the documentation for it anywhere
BadAstronomer,@arxivabs I did. Did I miss something?,i did did i miss something
BadAstronomer,"To be clear: I know what TARDIS mean, folks (and did before a lot of you were born grumble grumble get off my Panop... https://t.co/BJhVyoOMiy",to be clear i know what tardis mean folks and did before a lot of you were born grumble grumble get off my panop
BadAstronomer,@aussiastronomer Waste of money. Like throwing cash down... down... down something really deep where you can't get it back out.,waste of money like throwing cash down down down something really deep where you cant get it back out
BadAstronomer,"Astronomers, man.

They wrote code to model supernova light and called it TARDIS (which, AFAICT is not an acronym),... https://t.co/PRB9iFxY3m",astronomers manthey wrote code to model supernova light and called it tardis which afaict is not an acronym
BadAstronomer,"Bioscicommers: This is with Complexly, so if you want to write about biology, this is a GREAT opportunity. https://t.co/Mo2O9YW2IM",bioscicommers this is with complexly so if you want to write about biology this is a great opportunity
BadAstronomer,"@JaneEspenson @TheRyanK @EricHaywood Yeah, whatever happened to you after that?",yeah whatever happened to you after that
BadAstronomer,@aussiastronomer I hope you have VERY strong joists.,i hope you have very strong joists
BadAstronomer,"RT @miz_misery: SCIENCE! 
PUNS! 
TISH!!!", science puns tish
BadAstronomer,@AdwithG I love hearing that. I'm so glad!,i love hearing that im so glad
BadAstronomer,"@askForCharon Generally pretty close, and the disks can be many light years across.",generally pretty close and the disks can be many light years across
BadAstronomer,SCIENCE https://t.co/dMPKPt60Ps,science
BadAstronomer,@megwatzke @AstroKatie @scalzi You need to write the Black Holes Have Long Flowing Hair theorem.,you need to write the black holes have long flowing hair theorem
BadAstronomer,@AstroKatie @scalzi I have four jobs! Three involve writing.,i have four jobs three involve writing
BadAstronomer,@jramage84 @ProfBrianCox Wait til you hear about spaghettification...,wait til you hear about spaghettification
BadAstronomer,@PaulHarrisShow OMG I thought I was the only layman to know what a philtrum is.,omg i thought i was the only layman to know what a philtrum is
BadAstronomer,6/6 It's strange to think of stars forming in or wandering into the hellish maelstrom near a supermassive black hol... https://t.co/R8EGb4II2H, 6 its strange to think of stars forming in or wandering into the hellish maelstrom near a supermassive black hol
BadAstronomer,"5/ The work is theoretical but it does explain some stuff we see in our own galaxy, like why there are way higher n... https://t.co/mq6T149qAF",  the work is theoretical but it does explain some stuff we see in our own galaxy like why there are way higher n
BadAstronomer,"4/ The models show a star can easily get to 200 times the mass of the Sun, which is staggering. Stars that big are... https://t.co/M1IBpufK3D",  the models show a star can easily get to times the mass of the sun which is staggering stars that big are
BadAstronomer,3/ The new work linked in the OP is theory based on observations. Dense hot material swirls around a black hole. It... https://t.co/VZgUNF8eCi,  the new work linked in the op is theory based on observations dense hot material swirls around a black hole it
BadAstronomer,2/ You gotta understand: Massive stars are REALLY hard to make. Ones this huge are so rare there may only be a doze... https://t.co/OL4cIdKr6z,  you gotta understand massive stars are really hard to make ones this huge are so rare there may only be a doze
BadAstronomer,This really shocked me: Monster stars with *hundreds* of times the Sun's mass may form in the very last place you'd... https://t.co/m38JgmRpkj,this really shocked me monster stars with *hundreds* of times the suns mass may form in the very last place youd
BadAstronomer,@karomo_ @Karstenzio @TheCrashCourse Wow!,wow
BadAstronomer,@Karstenzio @TheCrashCourse I'm glad you liked it!,im glad you liked it
BadAstronomer,@megwatzke At least you have that option. Mine is skin-colored.,at least you have that option mine is skin colored
BadAstronomer,@cryanhyde They do look similar! I think TE is dirtier right now though. :),they do look similar i think te is dirtier right now though
BadAstronomer,Getting Tiny Elvis to come inside during the windy snow wasn't hard but Tasha was more wary. And she was the one wh... https://t.co/AYu46TxZo4,getting tiny elvis to come inside during the windy snow wasnt hard but tasha was more wary and she was the one wh
BadAstronomer,@AngryTheInch That's great!,thats great
BadAstronomer,@megwatzke I always have to look it up. But I just realized: A is American and E is English.,i always have to look it up but i just realized a is american and e is english
BadAstronomer,15 years in this state and the May snows still trip me up. I was outside sweating two days ago.... https://t.co/xUKivs7pVf,years in this state and the may snows still trip me up i was outside sweating two days ago
BadAstronomer,@rscottrogers @AstroKatie @DrAshleyNova @NASA I explain some of it here and have links therein to more details. I l... https://t.co/DHn3Ha3jTc,i explain some of it here and have links therein to more details i l
BadAstronomer,"@Astro_Wright @AstroKatie @DrAshleyNova @NASA Yeah, I was looking it that way as well. I was just hoping to see the... https://t.co/mTN3U8jcJB",yeah i was looking it that way as well i was just hoping to see the
BadAstronomer,"@SciGuySpace Please call me ""Dr. Plait BS, MS, PhD"" from now on.",please call me dr plait bs ms phd from now on
BadAstronomer,@stellerarts Nice!,nice
BadAstronomer,"@PaulHarrisShow The ""Cafe"" of Fate",the cafe of fate
BadAstronomer,@DrAshleyNova @AstroKatie @NASA Oh ha! I replied with a similar joke. :),oh ha i replied with a similar joke
BadAstronomer,"@rscottrogers @AstroKatie @DrAshleyNova @NASA Prepare to be mesmerized. Find the video, hit play.

https://t.co/0PY2QPydPy",prepare to be mesmerized find the video hit play
BadAstronomer,"@AstroKatie @DrAshleyNova So hear me out: We get SpaceX to land a Tesla on the Moon, then have it send its compass... https://t.co/LOpZ9fSArG",so hear me out we get spacex to land a tesla on the moon then have it send its compass
BadAstronomer,@AstroKatie @DrAshleyNova @NASA Yeah I still have a hard time believing it. I'd love to get confirmation but I'm not sure whom to ask.,yeah i still have a hard time believing it id love to get confirmation but im not sure whom to ask
BadAstronomer,"@AstroKatie @planet4589 @professor_dave Two orders of magnitude? You *are* a cosmologist, aren't you? :)",two orders of magnitude you *are* a cosmologist arent you
BadAstronomer,"@AstroKatie @DrAshleyNova @NASA It would be slow, of course, but I was shocked to find out the Earth can move as mu... https://t.co/KdZ7QK1F3p",it would be slow of course but i was shocked to find out the earth can move as mu
BadAstronomer,@AstroKatie @RosemaryMosco AHA. I clicked on Rosemary's tweet and it didn't show the whole thread. That's happened... https://t.co/GO7F52DQME,aha i clicked on rosemarys tweet and it didnt show the whole thread thats happened
BadAstronomer,@AstroKatie @RosemaryMosco Oh that's weird. I didn't see that I may have clicked on the wrong tweet then. :) I'll delete.,oh thats weird i didnt see that i may have clicked on the wrong tweet then ill delete
BadAstronomer,@danaswanswan Be oblong first,be oblong first
BadAstronomer,@planet4589 @AstroKatie @professor_dave Obligatory: https://t.co/yA91VCJ1qA,obligatory
BadAstronomer,@planet4589 @AstroKatie @professor_dave Mine's shockingly low at 1384 and I am miffed. But under citations GS lists... https://t.co/TgCiNpvmp0,mines shockingly low at and i am miffed but under citations gs lists
BadAstronomer,"@OhNoSheTwitnt @pattonoswalt I know, it just makes you want to withers away, doesn't it?",i know it just makes you want to withers away doesnt it
BadAstronomer,@pattonoswalt @OhNoSheTwitnt Just Say Neigh,just say neigh
BadAstronomer,"GOP                             Black holes
        \                                 /
        There is no bottom https://t.co/4iBRxunlq5",gop black holes \   there is no bottom
BadAstronomer,@cavaticat Many years ago his short story Mortal Gods really impressed me (still does). But a lot of his other shor... https://t.co/nQS9z2Kyz8,many years ago his short story mortal gods really impressed me still does but a lot of his other shor
BadAstronomer,Damn. The Wrath of Khan soundtrack listing is NOT here to soften the blow. https://t.co/gL5WmVYCPO,damn the wrath of khan soundtrack listing is not here to soften the blow
BadAstronomer,@Dr_CMingarelli I like the Smart Girls folks too so I'm glad to see you did something with them!,i like the smart girls folks too so im glad to see you did something with them
BadAstronomer,@MsInformation ,
BadAstronomer,"@hankgreen @AstroKatie Well, it's a huge plus if you want differing opinions to be shouted down in the chaotic tsunami of nightmare replies.",well its a huge plus if you want differing opinions to be shouted down in the chaotic tsunami of nightmare replies
BadAstronomer,"HAHAHAHAHAHAHA^. &lt;chef's kiss&gt; 

This is what NewsMax deserves. Awful, propagandistic garbage network. https://t.co/U6OqZFbt0F",hahahahahahaha^ &ltchefs kiss&gt this is what newsmax deserves awful propagandistic garbage network
BadAstronomer,Know a youngun interested in astronomy? Especially a girl? Show them this short piece about my friend... https://t.co/0EUOgL2wO6,know a youngun interested in astronomy especially a girl show them this short piece about my friend
BadAstronomer,In case you want to see a helicopter flying on Mars with a dust devil as a companion. https://t.co/DE0z5US60s,in case you want to see a helicopter flying on mars with a dust devil as a companion
BadAstronomer,@drucifus I'll tell my wife. She installed it. :),ill tell my wife she installed it
BadAstronomer,"Happy birthday to my friend @scalzi!

Nope, no snark, no silliness, just writing well wishes to someone who writes well.",happy birthday to my friend nope no snark no silliness just writing well wishes to someone who writes well
BadAstronomer,@planet4589 I'm starting to suspect they are not being entirely honest here.,im starting to suspect they are not being entirely honest here
BadAstronomer,"@oureric @planet4589 Jonathan, next time we meet, it's for doo-wop at the karaoke bar.",jonathan next time we meet its for doo wop at the karaoke bar
BadAstronomer,"There's also a pic of a truly gorgeous face-on spiral galaxy in this issue of the BA Newsletter, too, but it can't... https://t.co/eI506996eD",theres also a pic of a truly gorgeous face on spiral galaxy in this issue of the ba newsletter too but it cant
BadAstronomer,"That one time I won a Golden Mouth Organ on TV.

https://t.co/dh4zB79R2t",that one time i won a golden mouth organ on tv
BadAstronomer,@RosemaryMosco I've always pronounced it nu-thatch. Figured it was some sort of water-resistant spray for huts.,ive always pronounced it nu thatch figured it was some sort of water resistant spray for huts
BadAstronomer,How I know I'll be eating something yummy later. https://t.co/SLwGk9W1Zd https://t.co/BF8niVmRUN,how i know ill be eating something yummy later
BadAstronomer,"4/4 It's easy to think of Mars as being kinda done with all that, so this is exciting. The Red Planet may not be qu... https://t.co/czV9fH40c2", 4 its easy to think of mars as being kinda done with all that so this is exciting the red planet may not be qu
BadAstronomer,"3/ @NASAInSight detected quakes coming from this region as well in March. Yes, *March*, a couple of months ago. The... https://t.co/93dGdY2r4q",  detected quakes coming from this region as well in march yes *march* a couple of months ago the
BadAstronomer,"2/ Looking at hi-res images, scientists found what looks very much like a pyroclastic flow that came out of a crack... https://t.co/NustoZga8D",  looking at hi res images scientists found what looks very much like a pyroclastic flow that came out of a crack
BadAstronomer,"Mars might still be volcanically active. 

Like today. *Now*.

https://t.co/VULEgdBPI8",mars might still be volcanically active like today *now*
BadAstronomer,@AngryTheInch Take the time you need. We'll still be here when you find yourself.,take the time you need well still be here when you find yourself
BadAstronomer,@bonniegrrl @Dreamworks @cameronbooks @chloebennet Nice!,nice
BadAstronomer,@Ice_Poutine @Veronica I'm pretty sure frogs and salamanders can sit wherever they want.,im pretty sure frogs and salamanders can sit wherever they want
BadAstronomer,@Veronica I thought it was only for frogs and salamanders.,i thought it was only for frogs and salamanders
BadAstronomer,"Sweet merciful crap.

The utter gall and depravity it takes for the NRA to praise moms, when that organization has... https://t.co/lOVewIwm4h",sweet merciful crapthe utter gall and depravity it takes for the nra to praise moms when that organization has
BadAstronomer,@ProfessaChapman No worries. It happens literally all the time.,no worries it happens literally all the time
BadAstronomer,@ProfessaChapman @Donaldu57003183 Please take me out of this conversation. I block all trolls immediately.,please take me out of this conversation i block all trolls immediately
BadAstronomer,@miz_misery Flopjacks,flopjacks
BadAstronomer,"Damnation. ""Horrendous"" doesn't even begin to touch this.

Also, this is the worst mass shooting in Colorado since.... https://t.co/84RZ8n4f1A",damnation horrendous doesnt even begin to touch thisalso this is the worst mass shooting in colorado since
BadAstronomer,"@RobJFH @mikelemmon Oh wow, I remember that! Haven't heard it in a long time.",oh wow i remember that havent heard it in a long time
BadAstronomer,"It's electronic atmospheric music, and I quite like it. Good background tracks for when I'm writing something a little more pensive.",its electronic atmospheric music and i quite like it good background tracks for when im writing something a little more pensive
BadAstronomer,"It's an interesting feeling to be writing about Pluto and then have Neue, @mikelemmon's music project,  come up in... https://t.co/I5eFhegA3M",its an interesting feeling to be writing about pluto and then have neue s music project come up in
BadAstronomer,@dyllyp Similar to my path but fewer Mobius strips along the way.,similar to my path but fewer mobius strips along the way
BadAstronomer,@callunacarbon @shannonmstirone @PAYOLETTER @elakdawalla @AstroKatie @AstroKirsten Thanks for letting us know.,thanks for letting us know
BadAstronomer,RT @SpaceTrackOrg: @18SPCS confirms that CZ-5B (#LongMarch5B) (48275 / 2021-035B) reentered atmosphere 9 May at 0214Z and fell into the Ind..., confirms that cz 5b  48275    035b reentered atmosphere may at z and fell into the ind
BadAstronomer,RT @SpaceTrackOrg: Everyone else following the #LongMarch5B re-entry can relax.  The rocket is down.  You can see all relevant information..., everyone else following the re entry can relax the rocket is down you can see all relevant information
BadAstronomer,@phyzman Very cool.,very cool
BadAstronomer,@Grenwalis Yup. Baloney.,yup baloney
