username,text,cleaned_text
bengoldacre,@medrxivpreprint @medrxivpreprint is 2021/256755,is  256755
bengoldacre,@medrxivpreprint hi don't like to pester but we've had a manuscript under review with you for a week and thats slow... https://t.co/sB4l5SNhvV,hi dont like to pester but weve had a manuscript under review with you for a week and thats slow
bengoldacre,"Just fell off my skateboard while discussing a data sharing agreement on the phone. @_EvansD calls this move ""nolli... https://t.co/VCn1E1gdww",just fell off my skateboard while discussing a data sharing agreement on the phone calls this move nolli
bengoldacre,@Sarah_Lady Francoise Hardy.,francoise hardy
bengoldacre,@Sarah_Lady She didn't tell me it was her for about a month.,she didnt tell me it was her for about a month
bengoldacre,RT @drraghibali: Congratulations and thanks to @bengoldacre and the OpenSAFELY team who have made a huge contribution to COVID research and..., congratulations and thanks to and the opensafely team who have made a huge contribution to covid research and
bengoldacre,Eight years ago today. (Er and that Twitter identity has been abandoned by my wife and recycled by someone else). https://t.co/q0MrhSeItL,eight years ago today er and that twitter identity has been abandoned by my wife and recycled by someone else
bengoldacre,"RT @bengoldacre: Related to this, our OpenSAFELY is now delivering federated analytics across 58 million patients full detailed raw GP reco...", related to this our opensafely is now delivering federated analytics across million patients full detailed raw gp reco
bengoldacre,"Related to this, our OpenSAFELY is now delivering federated analytics across 58 million patients full detailed raw... https://t.co/vADPMESqOO",related to this our opensafely is now delivering federated analytics across million patients full detailed raw
bengoldacre,RT @AlexandraEavis: Well done to everyone involved in this collaboration and beautiful storytelling from @jessRmorley  https://t.co/ON7J..., well done to everyone involved in this collaboration and beautiful storytelling from 
bengoldacre,"@kesleeman we're really interested in changes to NHS activity (and outcomes) during covid, there are pathways you'l... https://t.co/hDIjwDacCE",were really interested in changes to nhs activity and outcomes during covid there are pathways youl
bengoldacre,"RT @bengoldacre: OpenSAFELY is ONE YEAR OLD.

58 million NHS records. HUGELY secure. NO downloads. NO needlessly disclosive TRE access. ALL...", opensafely is one year old58 million nhs records hugely secure no downloads no needlessly disclosive tre access all
bengoldacre,"RT @dougclow: This is really fantastic, inspiring stuff, doing excellent work, to make it possible to run reproducible analyses on a ridicu...", this is really fantastic inspiring stuff doing excellent work to make it possible to run reproducible analyses on a ridicu
bengoldacre,"@kesleeman hey hope all well, come do things with us!",hey hope all well come do things with us
bengoldacre,RT @kesleeman: Fascinating and inspiring account of how OpenSAFELY happened. I am blown away by the achievements of this collaboration - an..., fascinating and inspiring account of how opensafely happened i am blown away by the achievements of this collaboration   an
bengoldacre,RT @TranspariMED: Pharma industry and FDA react to last week's call by the World Health Organisation for drug companies to voluntarily make..., pharma industry and fda react to last weeks call by the world health organisation for drug companies to voluntarily make
bengoldacre,"@alexhern Yes. I absolutely love Cline Mourvedre, I love about one in every three Zinfandels, I like maybe one in t... https://t.co/3Q2GIdCpQu",yes i absolutely love cline mourvedre i love about one in every three zinfandels i like maybe one in t
bengoldacre,@doctorow i think this norton antivirus joke is too niche.,i think this norton antivirus joke is too niche
bengoldacre,"@doctorow ""Once openyd, it canne never be uninstallyd"".",once openyd it canne never be uninstallyd
bengoldacre,"OpenSAFELY is ONE YEAR OLD.

58 million NHS records. HUGELY secure. NO downloads. NO needlessly disclosive TRE acce... https://t.co/GQfpdUDJJp",opensafely is one year old58 million nhs records hugely secure no downloads no needlessly disclosive tre acce
bengoldacre,"RT @Bobby_Seagull: Fellow secondary school maths teachers, this is one for you.

The inspirational @SLSingh is offering Maths masterclasses...", fellow secondary school maths teachers this is one for youthe inspirational is offering maths masterclasses
bengoldacre,RT @COVID19_LHW: The OpenSAFELY platform will enable us to understand the longitudinal  impacts of the #COVID19 pandemic and inform policy..., the opensafely platform will enable us to understand the longitudinal impacts of the pandemic and inform policy
bengoldacre,Such great work. ONS have absolutely led the way here: energetically routing around the closed siloes; training tea... https://t.co/iIcpChnK9R,such great work ons have absolutely led the way here energetically routing around the closed siloes training tea
bengoldacre,"I agree. The psychological anchoring price point for spend on vaccine innovation, production, delivery and evaluati... https://t.co/6b7ifBka7i",i agree the psychological anchoring price point for spend on vaccine innovation production delivery and evaluati
bengoldacre,RT @NephronTurner: A great research resource to help answer key health questions, a great research resource to help answer key health questions
bengoldacre,"RT @JFGUnderwood: Quite amazing work from Ben Goldacre and The DataLab at Oxford. Open, secure, auditable, collaborative research. Using ps...", quite amazing work from ben goldacre and the datalab at oxford open secure auditable collaborative research using ps
bengoldacre,RT @d_a_keldsen: This approach can absolutely work for Ontario and Canada., this approach can absolutely work for ontario and canada
bengoldacre,RT @sirkserendipity: One of the most important pandemic-era projects. Hoping all Int'l healthcare #associations are paying attention!, one of the most important pandemic era projects hoping all intl healthcare are paying attention
bengoldacre,RT @grimwade_kate: Much for us to learn from in NZ and surely the opportunity to do something along these lines increases as we move into a..., much for us to learn from in nz and surely the opportunity to do something along these lines increases as we move into a
bengoldacre,"For anyone who wants to know what it's like to teach or lecture during covid I recommend The King Of Comedy, where... https://t.co/Jq5dnOhI9w",for anyone who wants to know what its like to teach or lecture during covid i recommend the king of comedy where
bengoldacre,I am loving every single tweet on the hashtag #CliffRailwayDay https://t.co/irMrH1iOZw,i am loving every single tweet on the hashtag
bengoldacre,Having some of the attenders at any meeting unmute is also really good. The background sound of human animals breat... https://t.co/nDXnyMAtwA,having some of the attenders at any meeting unmute is also really good the background sound of human animals breat
bengoldacre,"Online talks are horrible to give. My two top tips that many organisers dislike, but help make it human:

1. Some p... https://t.co/QNtxSUR1j2",online talks are horrible to give my two top tips that many organisers dislike but help make it human1 some p
bengoldacre,"RT @ManrajSra: Wow, such an amazing story. This truly shows the need and impact of big data.", wow such an amazing story this truly shows the need and impact of big data
bengoldacre,"@DavidDavisMP Hi, long time since we last spoke! I share your concerns, so with NHSE/TPP/others we've been deliveri... https://t.co/HOMu3ET5WE",hi long time since we last spoke i share your concerns so with nhse tpp others weve been deliveri
bengoldacre,"RT @bengoldacre: HOW WE BUILT OPENSAFELY. 

The largest NHS data analysis platform ever created: 58 million patients full GP record. A huge...", how we built opensafely the largest nhs data analysis platform ever created million patients full gp record a huge
bengoldacre,"Ha! It's an honour to be pigeon-holed, literally, with @trishgreenhalgh, from whose book I first learned How To Rea... https://t.co/ur3V2Jqvzi",ha its an honour to be pigeon holed literally with  from whose book i first learned how to rea
bengoldacre,RT @WesselyS: One of the most important initiatives in recent years.  Congratulations!, one of the most important initiatives in recent years congratulations
bengoldacre,@drchrisbates @OpenSafely @jessRmorley https://t.co/VBKZpUe4aV,
bengoldacre,RT @ambrosen: Reading this made me really happy. Amazing quick work to take advantage of centralised healthcare and to help lots of patient..., reading this made me really happy amazing quick work to take advantage of centralised healthcare and to help lots of patient
bengoldacre,RT @paulcconnell: ,
bengoldacre,RT @jessRmorley: Hey! It's the one year anniversary of  @OpenSafely which means it's been one year of me watching this extraordinary group..., hey its the one year anniversary of which means its been one year of me watching this extraordinary group
bengoldacre,"RT @drchrisbates: Incredibly, it's the one year anniversary of our first analysis from @OpenSafely.  @jessRmorley has written up a great ac...", incredibly its the one year anniversary of our first analysis from  has written up a great ac
bengoldacre,IT'S OUR ONE YEAR ANNIVERSARY AT OPENSAFELY https://t.co/yjSAq3N0D4,its our one year anniversary at opensafely
bengoldacre,"HOW WE BUILT OPENSAFELY. 

The largest NHS data analysis platform ever created: 58 million patients full GP record.... https://t.co/0VhTeYKFUu",how we built opensafely the largest nhs data analysis platform ever created million patients full gp record
bengoldacre,"@deevybee Ha! Ok...""Number 300"". Or... Long way up. Past shops. On right. (Because I think I know the run of houses... https://t.co/t9NeYUJYs6",ha oknumber  or long way up past shops on right because i think i know the run of houses
bengoldacre,"@deevybee Purely from door, paint, bricks, mostly house number, and knowledge of your walking perimeter, I'm going... https://t.co/sKXqBWOych",purely from door paint bricks mostly house number and knowledge of your walking perimeter im going
bengoldacre,RT @xkcdComic: March 2020 https://t.co/TL0ZJeXOTN https://t.co/zX17eyJzYH https://t.co/UeObReDCVk, march
bengoldacre,These folk are trying to make the REF less pointless. I'm actually fine with trying to measure awesomeness: but goo... https://t.co/qITYT0j8nV,these folk are trying to make the ref less pointless im actually fine with trying to measure awesomeness but goo
bengoldacre,RT @tobyhporter: The church warden has overslept apparently so just cast my vote in a car. #LocalElections2021 https://t.co/Ast6sGWl4Y, the church warden has overslept apparently so just cast my vote in a car
bengoldacre,"If you want affordable housing, you just need to build a LOT of housing. We have a shortage. You can fantasise abou... https://t.co/hVCIMVlUDx",if you want affordable housing you just need to build a lot of housing we have a shortage you can fantasise abou
bengoldacre,"My feed has planning chat. On my mind: ""affordable housing"" is a con. NOT because it's expensive. It's a way of cur... https://t.co/1mhUNAeJ0X",my feed has planning chat on my mind affordable housing is a con not because its expensive its a way of cur
bengoldacre,"If you want to see a canvassing local politician's brain explode, tell them you want more housing built in your are... https://t.co/v7aRDy0LGo",if you want to see a canvassing local politicians brain explode tell them you want more housing built in your are
bengoldacre,"I'm voting on just two things tomorrow in local elections.

Who will approve the MOST NEW HOUSING, starfish into th... https://t.co/SjgrKxNK6b",im voting on just two things tomorrow in local electionswho will approve the most new housing starfish into th
bengoldacre,RT @DrJoeHanson: I am VERY EXCITED to announce a project @davidmcraney and I have been working on with the great science historian James Bu..., i am very excited to announce a project and i have been working on with the great science historian james bu
bengoldacre,@robmanuel Mark Rylance or Sue Perkins.,mark rylance or sue perkins
bengoldacre,People bending the covid rules with people they know well reminds me a lot of how people in their 20s and 30s use barrier contraception.,people bending the covid rules with people they know well reminds me a lot of how people in their s and s use barrier contraception
bengoldacre,"@deevybee Aristotle lane footbridge but then... Marston side of the Cherwell, away from the river roughly on a line... https://t.co/YSab3wMypD",aristotle lane footbridge but then marston side of the cherwell away from the river roughly on a line
bengoldacre,"Bravo, always great to see examples of how our @EBMDataLab data tools are being used out in the wilds of the NHS. O... https://t.co/QzzVnnEJ5N",bravo always great to see examples of how our data tools are being used out in the wilds of the nhs o
bengoldacre,"Key finding: excess covid risks associated with non-white ethnicity CHANGE over time. For most ethnic groups, risks... https://t.co/C78O04vQB2",key finding excess covid risks associated with non white ethnicity change over time for most ethnic groups risks
bengoldacre,RT @GavinCleaver: I really enjoyed speaking with @Ladyroho and @bengoldacre about their paper looking at 17m (!) UK NHS records to demonstr..., i really enjoyed speaking with and about their paper looking at m  uk nhs records to demonstr
bengoldacre,"Our @OpenSafely paper in @TheLancet today: covid infection, hospitalisation and death for small ethnicity categorie... https://t.co/soApf4B92Z",our paper in today covid infection hospitalisation and death for small ethnicity categorie
bengoldacre,@DannyYee @bigdamo @OxfordshireCC @JerichoLtn @OxfdPedestrians I think these before and after pictures from old Ams... https://t.co/d7t4szTUP9,i think these before and after pictures from old ams
bengoldacre,"RT @NDevito1: Oh wow, it finally happened!", oh wow it finally happened
bengoldacre,"A world first. The @US_FDA take action on an unreported clinical trial.

https://t.co/2amPu41VYz

Only $19 billion... https://t.co/pfAxS8etS2",a world first the take action on an unreported clinical trial 19 billion
bengoldacre,Campaigners try to block drivers who are driving illegally. Irritated illegal drivers call the... police. Who side... https://t.co/TxlEm2tzJW,campaigners try to block drivers who are driving illegally irritated illegal drivers call the police who side
bengoldacre,A halfway house on cladding. Owner occupiers should be protected from replacement fees: it's home. BTL investors -... https://t.co/hqXRkewmpg,a halfway house on cladding owner occupiers should be protected from replacement fees its home btl investors  
bengoldacre,Heroic work by @AnnaTheresia We should all be openly validating and curating all health and administrative data as... https://t.co/XkGktY02lU,heroic work by we should all be openly validating and curating all health and administrative data as
bengoldacre,How do you identify whether an NHS patient in an NHS dataset is in a care home? IT IS NOT EASY. There are lots of m... https://t.co/qe3z6kL1p6,how do you identify whether an nhs patient in an nhs dataset is in a care home it is not easy there are lots of m
bengoldacre,"RT @stevesilberman: ""Healing Grid"" by Ryota Kanai, 2005.

This is blowing my mind a bit: If you stare at the center of the grid, the ir...", healing grid by ryota kanai this is blowing my mind a bit if you stare at the center of the grid the ir
bengoldacre,RT @iambrianjones: Compare and contrast this traffic soaked street in @wandbc where  all Low Traffic Neighbourhoods were removed with the c..., compare and contrast this traffic soaked street in where all low traffic neighbourhoods were removed with the c
bengoldacre,"RT @fietsprofessor: ""Look, our city can't just change its car-dominated streets to accommodate people. We are not Amsterdam!!""

Paris: ""Wai...", look our city cant just change its car dominated streets to accommodate people we are not amsterdamparis wai
bengoldacre,I forgot this for a few months (which is fine) but this week I'm reminding myself that I'm the kind of person who j... https://t.co/OuykGpovaJ,i forgot this for a few months which is fine but this week im reminding myself that im the kind of person who j
bengoldacre,@jodyaberdein @OpenSourceOrg @NHSX @NHSDigital @openEHR @mwardle @marcus_baw,
bengoldacre,"@drchrisbates @Roxytonin @jessRmorley @NDevito1 @alexjohnwalker @EBMDataLab @OpenSafely Either real life, or Valhalla",either real life or valhalla
bengoldacre,@deevybee I'm not sure what you're implicaturing,im not sure what youre implicaturing
bengoldacre,@deevybee The university usually does modern very well (like all the interesting brutal and cubey stuff around litt... https://t.co/HJEUyvfsxg,the university usually does modern very well like all the interesting brutal and cubey stuff around litt
bengoldacre,I just went to Port Meadow in actual 3D meatspace with @jessRmorley @NDevito1 and @alexjohnwalker from @EBMDataLab... https://t.co/5htX4wJQCM,i just went to port meadow in actual d meatspace with and from 
bengoldacre,Great to see our OpenSAFELY work on 57 million patients' data in the @FT here. There is SO much pseudo-delivery in... https://t.co/wZNQkQD6s6,great to see our opensafely work on million patients data in the here there is so much pseudo delivery in
bengoldacre,Sorry to hear of Jim Steinman's death. Meat Loaf and Bonnie Tyler are great of course. But true genius was bringing... https://t.co/n8YsPMgBVK,sorry to hear of jim steinmans death meat loaf and bonnie tyler are great of course but true genius was bringing
bengoldacre,The man from the mad umbrella shop near Tottenham Court Road that's definitely a front for something is on Twitter! https://t.co/xe3WMmqSw8,the man from the mad umbrella shop near tottenham court road thats definitely a front for something is on twitter
bengoldacre,"My mouth, eyes, hair and nostrils are full of insects. Do not run by the river at dusk.",my mouth eyes hair and nostrils are full of insects do not run by the river at dusk
bengoldacre,"Great to see @wellcometrust supporting modern, open working practices in health data science. So many terrifyingly... https://t.co/YtnZG6hSrD",great to see supporting modern open working practices in health data science so many terrifyingly
bengoldacre,"Extraordinary to see Circulation are still being odd around the MIST tria, a decade on. 

In 2010 I wrote this.... https://t.co/uMbQSYOZnl",extraordinary to see circulation are still being odd around the mist tria a decade on in i wrote this
bengoldacre,"@1867ben Yes, so you could look there, but you won't have that data on occupation for non vaccinated people which i... https://t.co/yNqnRCjkLF",yes so you could look there but you wont have that data on occupation for non vaccinated people which i
bengoldacre,"Anyway, in the coming months you'll see a lot of observational analyses comparing risk and benefit of AZ vs Pfizer.... https://t.co/i5YmYqjeGl",anyway in the coming months youll see a lot of observational analyses comparing risk and benefit of az vs pfizer
bengoldacre,Someone suggesting you could look only in healthcare workers. Good idea. Sadly there is no source of data to identi... https://t.co/swVNOFFyJs,someone suggesting you could look only in healthcare workers good idea sadly there is no source of data to identi
bengoldacre,"Because you can't completely account for that, because the AZ recipients were more vulnerable to start with than Pf... https://t.co/Ww5kANe6sD",because you cant completely account for that because the az recipients were more vulnerable to start with than pf
bengoldacre,Tony Blair on Today says we shd look at AZ vs Pfizer recipients to compare covid death &amp; admission rates. Problem:... https://t.co/V3iey0o7WL,tony blair on today says we shd look at az vs pfizer recipients to compare covid death &amp admission rates problem
bengoldacre,Rotisserie chicken really is the ultimate salty snack.,rotisserie chicken really is the ultimate salty snack
bengoldacre,@Samfr Bravo man,bravo man
bengoldacre,"If you look at the Tweets And Replies tab of @Azeem_Majeed it's a constant stream of small affirmations, congratula... https://t.co/rSdOP2TtvD",if you look at the tweets and replies tab of its a constant stream of small affirmations congratula
bengoldacre,Classic editorial on the need for data sharing platforms and why they matter. From *1994*. We are running at this p... https://t.co/OApA5vbq2O,classic editorial on the need for data sharing platforms and why they matter from *1994* we are running at this p
bengoldacre,"FIVE PEOPLE DIED TODAY AFTER READING THE NEW YORK POST.

(New York Post circulation = 230,000; US annual mortality... https://t.co/FeNTbFwpya",five people died today after reading the new york postnew york post circulation =  us annual mortality
bengoldacre,"Lots of journalists and politicians, internationally, spreading anti vaccine sentiment during covid, for their own... https://t.co/mDCQfvkKWK",lots of journalists and politicians internationally spreading anti vaccine sentiment during covid for their own
bengoldacre,"I think the 10ds folk are good, you should apply for these if you're a junior/ish researcher in the UK https://t.co/wXJNTtHXGL",i think the ds folk are good you should apply for these if youre a junior ish researcher in the uk
bengoldacre,@JeremyBennett I've been obsessively getting into long distance pumping recently.,ive been obsessively getting into long distance pumping recently
bengoldacre,@robmanuel We should have stuck with it and gone pro like they did,we should have stuck with it and gone pro like they did
bengoldacre,Few things on the internet more enjoyable than these men in their 40s doing skateboard tricks with relatable profic... https://t.co/kzXvZxGJK1,few things on the internet more enjoyable than these men in their s doing skateboard tricks with relatable profic
bengoldacre,"@RichardLehman1 Oh man, I'm sorry. You are magnificent and I'm certain she was too.",oh man im sorry you are magnificent and im certain she was too
bengoldacre,"@DominicPajak @bbcmicrobot @daraobriain you have literally just described the geekosphere. but well done, it's awesome!",you have literally just described the geekosphere but well done its awesome
bengoldacre,"If you have been drinking, but cannot see your friends for thought-provoking, warm, funny, disjointed reminiscence... https://t.co/LgvI2TgIJA",if you have been drinking but cannot see your friends for thought provoking warm funny disjointed reminiscence
bengoldacre,"I want 74,000 years with my wife. I want 99,000 years alive, then a review, then more of both. None of it is enough.",i want years with my wife i want years alive then a review then more of both none of it is enough
bengoldacre,Sounds like the story is: alcohol free lager and fizzy white are good; fake g&amp;t adequate; red wine dire. Will try a couple and report back..,sounds like the story is alcohol free lager and fizzy white are good fake g&ampt adequate red wine dire will try a couple and report back
bengoldacre,@muuranker Ah good call,ah good call
bengoldacre,"@Aceditor @mhound5 As we last discussed in 1994, there is something very specifically effective about alcohol deliv... https://t.co/dghoA7CVjy",as we last discussed in  there is something very specifically effective about alcohol deliv
bengoldacre,"@edent Thanks man, I'll experiment with the genre through ocado then do an expensive delivery for niche if it's not dire!",thanks man ill experiment with the genre through ocado then do an expensive delivery for niche if its not dire
bengoldacre,@zzypt @Dr_Aust_PhD Oh great have some already will try.,oh great have some already will try
bengoldacre,@mhound5 A big glass of beer would be too much alcohol *and* too much sugar for my taste...,a big glass of beer would be too much alcohol *and* too much sugar for my taste
bengoldacre,@RadioKate Ah yes suspect sharp lager is easier to fake,ah yes suspect sharp lager is easier to fake
bengoldacre,Alcohol free beer suddenly got good over the past few years. Does good alcohol free wine exist yet? I want somethin... https://t.co/UqfkbKnRz5,alcohol free beer suddenly got good over the past few years does good alcohol free wine exist yet i want somethin
bengoldacre,@youngvulgarian I have a vague diffraction fuzz around my head unless I do good product. Curls Rock Amplifier is my... https://t.co/33nCwrGNEh,i have a vague diffraction fuzz around my head unless i do good product curls rock amplifier is my
bengoldacre,@lisa_jeffery1 @felixgreaves @sebbacon That looks pretty good but it wouldn't take big enough wheels for terrible UK pavements,that looks pretty good but it wouldnt take big enough wheels for terrible uk pavements
bengoldacre,"Just swapped out my longboard trucks for a boutique hand modified ""pumping"" Beernett wedged 12* at the front. Can d... https://t.co/9aqD0a0EDj",just swapped out my longboard trucks for a boutique hand modified pumping beernett wedged * at the front can d
bengoldacre,"COME AND WORK WITH US

DO OPEN SCIENCE

BUILD NHS DATA ANALYSIS TOOLS WHERE ALL ANALYTIC CODE IS OPEN AND RE USABLE... https://t.co/k7u6hvaHN8",come and work with usdo open sciencebuild nhs data analysis tools where all analytic code is open and re usable
bengoldacre,@jonesstevene Increasingly I think affordable housing is a con. It's a way to reassure incumbents that their house... https://t.co/voa1N4HOGb,increasingly i think affordable housing is a con its a way to reassure incumbents that their house
bengoldacre,"@clichoid Always a reason to say no. Lots of homes initially built as ""luxury developments"" became cheap. You can b... https://t.co/T7xYpVthf4",always a reason to say no lots of homes initially built as luxury developments became cheap you can b
bengoldacre,"When you're canvassed for local elections, tell them you just want MORE new local housing. Ask them how many and wh... https://t.co/JjnfaNoIVK",when youre canvassed for local elections tell them you just want more new local housing ask them how many and wh
bengoldacre,@deevybee That's too difficult. Speaking of which https://t.co/SIq7vMs8jK,thats too difficult speaking of which
bengoldacre,@Skrrp @Beschizza Been tempted but tbh I'd prefer a really ergonomic clip on keyboard clam case for my huge android phone.,been tempted but tbh id prefer a really ergonomic clip on keyboard clam case for my huge android phone
bengoldacre,@Beschizza My HP jornada 720 was very good. I'd seriously love something in that form factor today.,my hp jornada was very good id seriously love something in that form factor today
bengoldacre,"@PaulNuki @felixgreaves @sebbacon I'm about to experiment with a switch to wedges, Beernett modified Bennett trucks... https://t.co/zsjBtUMgTz",im about to experiment with a switch to wedges beernett modified bennett trucks
bengoldacre,"@PaulNuki @felixgreaves @sebbacon 10,000% yes. Pushed around on it intermittently for a decade but never tried pump... https://t.co/O7Zi9s6mn7", yes pushed around on it intermittently for a decade but never tried pump
bengoldacre,Just went out and did this for 8 miles while talking to @felixgreaves and then @sebbacon on the phone wearing a blu... https://t.co/ky7rT2oahC,just went out and did this for miles while talking to and then on the phone wearing a blu
bengoldacre,"@Samfr Good luck chief, be well!",good luck chief be well
bengoldacre,Oxford's councils actively choose to put cars first: making it faster to drive right thru the centre of a historic... https://t.co/f7RqIvyJcD,oxfords councils actively choose to put cars first making it faster to drive right thru the centre of a historic
bengoldacre,"@cardiobrief Ha hey man, not heard or seen you since the pandemic, hope all good",ha hey man not heard or seen you since the pandemic hope all good
